school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
Gabriel Pereira,Female,19,Urban,Less Or Equal To 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Other,Reputation,Other,15 To 30 Min,2 To 5 Hours,1,No,Yes,Yes,No,No,Yes,Yes,Yes,4,2,2,1,2,1,22,13,10,11
Gabriel Pereira,Female,19,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Health,Home,Other,Less Than 15 Min,5 To 10 Hours,2,No,No,No,No,No,Yes,Yes,Yes,4,1,2,1,1,3,14,15,13,13
Gabriel Pereira,Female,19,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,Other,Other,Reputation,Other,Less Than 15 Min,5 To 10 Hours,1,No,No,No,No,Yes,Yes,Yes,Yes,4,1,2,1,1,3,40,13,11,11
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Services,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,5,3,3,1,2,1,0,8,8,0
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,Higher Education,Secondary Education,Other,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,3,4,1,1,5,9,9,10,9
Gabriel Pereira,Female,17,Rural,Greater Than 3,Living Together,Secondary Education,Higher Education,At Home,Services,Course,Father,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,Yes,No,Yes,Yes,No,4,3,4,2,5,5,0,11,11,10
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Other,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,4,4,4,3,3,5,2,11,11,11
Gabriel Pereira,Female,17,Urban,Greater Than 3,Apart,Higher Education,Secondary Education,Services,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,5,2,2,1,2,5,23,13,13,13
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,No,Yes,4,2,2,1,1,3,12,11,9,9
Gabriel Pereira,Female,17,Rural,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3,3,2,2,2,3,3,11,11,11
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Secondary Education,Primary Education (4Th Grade),Services,Services,Course,Father,Less Than 15 Min,5 To 10 Hours,0,No,Yes,No,No,No,Yes,Yes,No,3,4,3,2,3,5,1,12,14,15
Gabriel Pereira,Female,17,Urban,Less Or Equal To 3,Living Together,None,5Th To 9Th Grade,At Home,At Home,Home,Father,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,3,3,3,2,3,2,0,16,15,15
Gabriel Pereira,Male,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Other,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,4,3,3,2,2,3,3,9,12,11
Gabriel Pereira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Other,Services,Reputation,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,Yes,No,Yes,Yes,No,4,3,5,3,5,5,3,14,15,16
Gabriel Pereira,Male,17,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Other,Course,Mother,Greater Than 1 Hour,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,4,5,5,5,4,8,11,10,10
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Services,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,5,4,4,1,3,4,7,10,9,9
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Teacher,Course,Mother,15 To 30 Min,5 To 10 Hours,0,No,Yes,Yes,No,No,Yes,Yes,Yes,4,3,3,1,2,4,4,14,14,14
Gabriel Pereira,Male,18,Urban,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,Greater Than 10 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,No,4,5,5,2,4,5,2,9,8,8
Gabriel Pereira,Female,17,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Higher Education,At Home,Other,Course,Father,Less Than 15 Min,5 To 10 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,4,4,3,1,1,5,7,12,14,14
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,5,3,4,1,1,4,0,7,0,0
Gabriel Pereira,Female,18,Urban,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Home,Other,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,No,Yes,Yes,Yes,4,3,3,1,1,2,0,8,8,0
Gabriel Pereira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,At Home,Other,Course,Mother,15 To 30 Min,Greater Than 10 Hours,0,No,No,No,Yes,Yes,Yes,No,No,4,4,4,1,1,4,0,10,9,0
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Secondary Education,Higher Education,Services,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,4,5,1,3,5,16,16,15,15
Gabriel Pereira,Female,19,Rural,Greater Than 3,Apart,Secondary Education,Primary Education (4Th Grade),Services,At Home,Home,Other,Less Than 15 Min,5 To 10 Hours,1,No,No,Yes,No,Yes,Yes,No,No,5,4,3,1,2,5,12,14,13,13
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Other,Other,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,4,3,2,2,3,2,0,7,8,0
Gabriel Pereira,Female,18,Urban,Less Or Equal To 3,Living Together,Secondary Education,Secondary Education,Services,Services,Home,Mother,Less Than 15 Min,Greater Than 10 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,5,3,3,1,1,1,7,16,15,17
Gabriel Pereira,Female,17,Rural,Greater Than 3,Apart,Secondary Education,5Th To 9Th Grade,Other,Other,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,4,3,3,2,3,2,4,9,10,10
Gabriel Pereira,Female,19,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Services,Services,Home,Other,Less Than 15 Min,5 To 10 Hours,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,4,3,4,1,3,3,4,11,12,11
Gabriel Pereira,Male,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Services,Home,Father,Less Than 15 Min,2 To 5 Hours,1,No,Yes,No,Yes,Yes,Yes,Yes,No,4,3,3,2,2,2,0,10,10,0
Gabriel Pereira,Male,18,Urban,Less Or Equal To 3,Living Together,Secondary Education,Higher Education,Services,Other,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,Yes,4,3,3,1,3,5,11,16,15,15
Gabriel Pereira,Female,17,Urban,Greater Than 3,Apart,5Th To 9Th Grade,5Th To 9Th Grade,At Home,At Home,Home,Father,Less Than 15 Min,2 To 5 Hours,1,No,Yes,No,No,Yes,Yes,Yes,Yes,3,3,1,1,2,4,0,9,8,0
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,At Home,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,3,3,1,2,3,4,11,10,10
Gabriel Pereira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Other,Services,Other,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,5,4,3,2,3,1,7,13,13,14
Gabriel Pereira,Male,18,Rural,Greater Than 3,Living Together,Higher Education,Secondary Education,Teacher,Services,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,5,3,2,1,2,4,9,16,15,16
Gabriel Pereira,Male,18,Urban,Greater Than 3,Living Together,Higher Education,Secondary Education,Teacher,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,5,4,5,2,3,5,0,10,10,9
Gabriel Pereira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Secondary Education,Health,Other,Reputation,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,4,3,1,3,4,0,13,15,15
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,Less Than 2 Hours,1,No,Yes,No,No,No,Yes,Yes,No,2,5,5,5,5,5,10,11,13,13
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Home,Other,30 Min To 1 Hour,2 To 5 Hours,3,No,No,No,No,Yes,Yes,Yes,No,5,4,4,3,3,2,8,8,7,8
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Health,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,4,5,4,2,3,3,2,13,13,13
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Secondary Education,At Home,Services,Course,Mother,Less Than 15 Min,Less Than 2 Hours,1,No,No,No,No,Yes,No,Yes,Yes,4,3,3,2,3,3,7,8,7,8
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Home,Other,30 Min To 1 Hour,Less Than 2 Hours,1,No,Yes,No,No,Yes,Yes,Yes,No,4,4,4,3,3,5,4,8,8,8
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,Higher Education,Secondary Education,Services,Other,Home,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,4,5,5,1,3,2,4,13,11,11
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Course,Father,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,No,Yes,5,3,4,1,1,5,0,10,9,9
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Services,Other,Father,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4,3,3,1,2,5,4,12,13,13
Mousinho Da Silveira,Female,17,Urban,Less Or Equal To 3,Apart,Secondary Education,5Th To 9Th Grade,Services,Other,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,No,Yes,1,2,3,1,2,5,2,12,12,11
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Home,Father,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,Yes,3,3,2,1,2,3,4,10,10,10
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Course,Father,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,3,2,1,1,4,0,18,16,16
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Apart,Primary Education (4Th Grade),Higher Education,At Home,Other,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,No,No,No,Yes,Yes,No,Yes,4,3,4,1,4,5,0,13,13,13
Mousinho Da Silveira,Male,18,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Other,Other,Mother,15 To 30 Min,2 To 5 Hours,1,No,No,No,Yes,No,No,No,No,4,4,3,2,3,5,2,13,12,12
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Other,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,4,3,2,1,3,3,0,11,11,10
Mousinho Da Silveira,Female,17,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,At Home,At Home,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,3,4,1,1,1,0,16,15,15
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Services,Course,Father,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,No,Yes,No,No,3,2,2,1,2,3,0,12,11,12
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Secondary Education,At Home,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,No,No,3,3,4,2,4,3,4,10,10,10
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Teacher,Services,Other,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,Yes,No,Yes,Yes,Yes,Yes,4,2,2,2,2,5,0,13,13,13
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Reputation,Mother,30 Min To 1 Hour,Less Than 2 Hours,1,No,Yes,Yes,No,Yes,Yes,Yes,Yes,5,2,1,1,2,1,0,7,6,0
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,At Home,Services,Course,Father,15 To 30 Min,Less Than 2 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,5,2,3,1,2,4,0,11,10,10
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Other,Teacher,Other,Father,30 Min To 1 Hour,2 To 5 Hours,0,No,Yes,Yes,No,No,Yes,Yes,Yes,3,2,2,4,2,5,10,14,12,11
Mousinho Da Silveira,Female,19,Urban,Less Or Equal To 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Services,Home,Other,15 To 30 Min,2 To 5 Hours,2,No,No,No,Yes,Yes,Yes,No,Yes,3,2,2,1,1,3,4,7,7,9
Mousinho Da Silveira,Male,18,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Services,Other,Father,30 Min To 1 Hour,Less Than 2 Hours,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,4,3,3,2,3,3,3,14,12,12
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,At Home,Home,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,Yes,Yes,Yes,No,Yes,3,4,3,1,1,3,8,13,11,11
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,3,5,5,1,3,1,14,6,5,5
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Other,Other,Reputation,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,4,4,1,1,1,0,19,18,19
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Home,Mother,Greater Than 1 Hour,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,3,2,1,2,4,2,8,8,10
Mousinho Da Silveira,Female,20,Urban,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Health,Other,Course,Other,15 To 30 Min,5 To 10 Hours,2,No,Yes,Yes,No,No,Yes,Yes,Yes,5,4,3,1,1,3,4,15,14,15
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Teacher,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,Yes,Yes,Yes,Yes,Yes,No,5,4,3,3,4,2,4,8,9,10
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Other,Other,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,Yes,No,Yes,Yes,Yes,Yes,4,1,3,1,2,1,0,15,15,15
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Secondary Education,Primary Education (4Th Grade),At Home,Other,Reputation,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,No,Yes,Yes,No,4,5,4,2,3,1,17,10,10,10
Mousinho Da Silveira,Male,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Teacher,Home,Father,Less Than 15 Min,2 To 5 Hours,0,No,No,Yes,Yes,No,Yes,Yes,No,3,2,4,1,4,2,4,15,14,14
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Other,Other,Other,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,Yes,No,Yes,Yes,Yes,4,4,3,1,3,5,5,7,6,7
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,Other,Services,Home,Father,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,4,4,3,1,1,3,2,11,11,10
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Other,Mother,15 To 30 Min,Less Than 2 Hours,1,No,No,No,No,Yes,Yes,No,No,4,3,2,1,3,5,0,6,5,0
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Other,Other,Home,Father,15 To 30 Min,Less Than 2 Hours,1,No,No,Yes,No,Yes,Yes,No,No,5,4,3,4,3,3,14,6,5,5
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,At Home,Other,Other,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,Yes,No,Yes,Yes,No,No,5,3,3,1,3,4,2,10,9,10
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,At Home,Reputation,Mother,30 Min To 1 Hour,Less Than 2 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,4,3,2,2,5,7,6,5,6
Mousinho Da Silveira,Female,19,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,Services,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,1,No,No,No,Yes,No,Yes,Yes,No,5,4,2,1,2,5,0,7,5,0
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Living Together,Secondary Education,Primary Education (4Th Grade),Teacher,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,4,3,4,1,1,1,0,7,9,8
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,1,No,No,No,Yes,Yes,Yes,No,No,1,1,1,1,1,5,0,6,5,0
Mousinho Da Silveira,Male,20,Urban,Less Or Equal To 3,Apart,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Course,Other,Less Than 15 Min,2 To 5 Hours,2,No,Yes,Yes,No,Yes,Yes,No,No,5,5,4,4,5,4,11,9,9,9
Mousinho Da Silveira,Male,17,Urban,Less Or Equal To 3,Living Together,Secondary Education,Primary Education (4Th Grade),Services,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,No,2,4,5,3,4,2,3,14,16,16
Mousinho Da Silveira,Male,21,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Course,Other,Less Than 15 Min,Less Than 2 Hours,3,No,No,No,No,No,Yes,No,No,5,5,3,3,3,3,3,10,8,7
Mousinho Da Silveira,Male,18,Rural,Less Or Equal To 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Other,Course,Mother,30 Min To 1 Hour,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,No,4,4,1,3,4,5,0,11,12,10
Mousinho Da Silveira,Male,19,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,At Home,Course,Father,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,Yes,No,3,2,3,3,3,5,5,8,9,9
